"MachineName","DisplayName","Status","StartType"
"LASMT03","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASMT03","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASMT03","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASMT03","VMTools","Running","Automatic"
"LASMT03","VMware Snapshot Provider","Stopped","Manual"
"LASMT03","Volume Shadow Copy","Stopped","Manual"
"LASMT03","Windows Time","Running","Manual"
"LASMT03","World Wide Web Publishing Service","Running","Automatic"
"LASMT03","Windows Process Activation Service","Running","Manual"
"LASMT03","Windows Color System","Stopped","Manual"
"LASMT03","Diagnostic Service Host","Stopped","Manual"
"LASMT03","Diagnostic System Host","Stopped","Manual"
"LASMT03","Windows Event Collector","Stopped","Manual"
"LASMT03","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASMT03","Windows Error Reporting Service","Stopped","Manual"
"LASMT03","WinHTTP Web Proxy Auto-Discovery Service","Stopped","Manual"
"LASMT03","Windows Management Instrumentation","Running","Automatic"
"LASMT03","Windows Remote Management (WS-Management)","Running","Automatic"
"LASMT03","WMI Performance Adapter","Stopped","Manual"
"LASMT03","Portable Device Enumerator Service","Stopped","Manual"
"LASMT03","Windows Store Service (WSService)","Stopped","Manual"
"LASMT03","Windows Update","Stopped","Manual"
"LASMT03","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
